3.56454,-33.03679,-1.64652
3.47515,-28.70292,-2.10494
3.44093,-25.88551,-2.50905
1.53364,-2.12887,1.24106
1.53868,-2.22318,1.23595
1.54291,-2.33314,1.23733
1.54797,-2.44592,1.23549
1.55233,-2.58070,1.24082
1.55843,-2.70965,1.23735
1.56225,-2.88574,1.25261
1.56828,-3.05868,1.25749
1.57426,-3.25836,1.26745
1.58137,-3.47459,1.27545
1.58991,-3.70962,1.28056
1.59804,-4.00416,1.29837
1.61481,-4.15430,1.25146
1.63417,-4.27215,1.18715
1.65766,-4.26829,1.08227
1.54706,-10.38719,2.69167
1.58751,-11.37724,2.69327
1.63691,-12.43002,2.66671
1.69685,-13.49643,2.59588
1.76816,-14.05808,2.38232
1.84099,-13.97021,2.04323
1.91244,-13.88770,1.71128
1.98278,-13.78334,1.38023
1.86036,-4.42113,0.21124
2.61963,-33.05156,2.07911
2.79324,-33.16764,1.33038
2.96085,-33.12782,0.57974
3.12680,-33.06017,-0.16860
3.29440,-33.01456,-0.92028
3.46444,-33.04510,-1.66882
3.49579,-30.60926,-2.25325
1.52200,-2.12604,1.23611
1.52515,-2.23189,1.23872
1.52935,-2.33696,1.23656
1.53397,-2.44811,1.23348
1.53742,-2.58467,1.23959
1.54127,-2.73121,1.24543
1.54479,-2.90051,1.25633
1.54993,-3.07365,1.26067
1.55512,-3.26991,1.26839
1.56176,-3.47530,1.27113
1.56846,-3.71963,1.27970
1.57488,-4.01619,1.29764
1.58863,-4.21733,1.26826
1.61027,-4.26923,1.18061
1.63356,-4.27300,1.07815
1.48666,-10.43752,2.69205
1.52152,-11.44164,2.69477
1.56529,-12.49890,2.66640
1.62021,-13.51495,2.58225
1.68861,-14.06892,2.36622
1.83434,-13.91640,1.69755
1.90667,-13.92537,1.37887
1.83599,-4.42404,0.20604
2.05156,-14.04360,0.75626
2.60610,-33.13478,1.28756
2.77567,-33.14689,0.53909
2.94186,-33.06325,-0.20935
3.11039,-33.02563,-0.96098
3.27992,-33.04021,-1.70882
3.44942,-33.04291,-2.45843
3.62427,-33.10661,-3.22218
1.51518,-2.13111,1.23817
1.51904,-2.22878,1.23507
1.52198,-2.34221,1.23827
1.52631,-2.45345,1.23500
1.52905,-2.59355,1.24289
1.53301,-2.73496,1.24558
1.53635,-2.90077,1.25447
1.54043,-3.08111,1.26219
1.54535,-3.27384,1.26796
1.55130,-3.48112,1.27127
1.55775,-3.71813,1.27656
1.55863,-4.10251,1.32758
1.57611,-4.22338,1.26755
1.59790,-4.26963,1.17788
1.62113,-4.27531,1.07600
1.45562,-10.45392,2.68957
1.48737,-11.46987,2.69424
1.52767,-12.55662,2.67129
1.71056,-4.39203,0.69742
1.64757,-14.07814,2.35859
1.71209,-16.59767,2.43309
1.79402,-13.94747,1.69265
1.82351,-4.43243,0.20398
2.01075,-14.02700,0.74612
2.50983,-33.11602,1.26542
2.68006,-33.15012,0.51795
2.84667,-33.06647,-0.23039
3.01536,-33.02486,-0.98186
3.18509,-33.04144,-1.72967
3.35486,-33.04614,-2.47933
1.50933,-2.13127,1.23688
1.51171,-2.23888,1.24036
1.51478,-2.34911,1.24112
1.51958,-2.45363,1.23351
1.52125,-2.60066,1.24529
1.52601,-2.72991,1.24107
1.52841,-2.90100,1.25271
1.53127,-3.09032,1.26468
1.53598,-3.27953,1.26847
1.54189,-3.47956,1.26837
1.54701,-3.72767,1.27805
1.54624,-4.12338,1.33286
1.56571,-4.20110,1.25704
1.58633,-4.26807,1.17468
1.60979,-4.26800,1.07112
1.42551,-10.49330,2.69387
1.45504,-11.49794,2.69412
1.49261,-12.58103,2.66901
1.69869,-4.39238,0.69480
1.60337,-14.56140,2.43749
1.66658,-16.60693,2.42429
1.74916,-19.99780,2.50047
1.90731,-33.06251,3.50053
1.81159,-4.42682,0.20083
2.24740,-33.02865,1.99466
2.42022,-33.14275,1.24655
2.58966,-33.13689,0.49773
2.75684,-33.06124,-0.25017
2.92612,-33.02962,-1.00164
3.09536,-33.03025,-1.74871
3.26468,-33.02301,-2.49717
1.50175,-2.14443,1.24473
1.50639,-2.23241,1.23458
1.50814,-2.35095,1.24077
1.51192,-2.46232,1.23717
1.51483,-2.59393,1.23975
1.51887,-2.72660,1.23751
1.51950,-2.91184,1.25642
1.52281,-3.09054,1.26281
1.52687,-3.28158,1.26731
1.53094,-3.49997,1.27494
1.53597,-3.74090,1.28102
1.53749,-4.08070,1.31416
1.55593,-4.16936,1.24325
1.57451,-4.27217,1.17334
1.59809,-4.27022,1.06912
1.39610,-10.50755,2.69120
1.42272,-11.52011,2.69249
1.45733,-12.60925,2.66758
1.68690,-4.38878,0.69138
1.56072,-14.75140,2.46279
1.62034,-16.69115,2.42729
1.69494,-19.87045,2.47105
1.81185,-29.44927,3.07856
1.79966,-4.41320,0.19698
2.15756,-33.04710,1.97579
2.32965,-33.12128,1.22558
2.49969,-33.13940,0.47783
2.66720,-33.06175,-0.26998
2.83693,-33.03613,-1.02150
3.00592,-33.02478,-1.76804
3.17599,-33.03152,-2.51727
1.49580,-2.13969,1.23983
1.49866,-2.23918,1.23747
1.50170,-2.34439,1.23489
1.50394,-2.46590,1.23754
1.50629,-2.59929,1.24094
1.51099,-2.72153,1.23280
1.51021,-2.91559,1.25625
1.51329,-3.09076,1.26070
1.51603,-3.29088,1.26921
1.52030,-3.49839,1.27176
1.52395,-3.74857,1.28145
1.52261,-4.11837,1.32543
1.54174,-4.19416,1.24899
1.56150,-4.27058,1.16982
1.58442,-4.28393,1.07024
1.36253,-10.53337,2.69087
1.38568,-11.56167,2.69479
1.41690,-12.66087,2.67044
1.67316,-4.40674,0.69201
1.51412,-14.81548,2.46402
1.56810,-16.75957,2.42639
1.63745,-19.34662,2.38728
1.72120,-29.47932,3.06150
1.78639,-4.41552,0.19421
2.05632,-33.05759,1.95380
2.22843,-33.13179,1.20341
2.39782,-33.10593,0.45466
2.56635,-33.06027,-0.29235
2.73588,-33.01867,-1.04329
2.90589,-33.03329,-1.79060
3.07657,-33.05000,-2.54063
1.49060,-2.13492,1.23511
1.49187,-2.24426,1.23941
1.49486,-2.34787,1.23560
1.49738,-2.46433,1.23502
1.49935,-2.59770,1.23837
1.50372,-2.71993,1.23020
1.50171,-2.92106,1.25721
1.50451,-3.09451,1.26056
1.50612,-3.30195,1.27218
1.51017,-3.50591,1.27279
1.51317,-3.75618,1.28215
1.52092,-3.97096,1.26747
1.52961,-4.20570,1.25041
1.55015,-4.26512,1.16538
1.57230,-4.29374,1.07053
1.33172,-10.57636,2.69609
1.35370,-11.56620,2.68870
1.38087,-12.70058,2.67155
1.66146,-4.39915,0.68778
1.47266,-14.85766,2.46242
1.52093,-16.84550,2.42947
1.58485,-19.31404,2.37106
1.62455,-33.07539,3.43849
1.79576,-33.05357,2.68329
1.96618,-33.05155,1.93331
2.13840,-33.14174,1.18375
2.30834,-33.13189,0.43517
2.47696,-33.07023,-0.31224
2.64660,-33.02064,-1.06309
2.81624,-33.01930,-1.80957
2.98763,-33.05398,-2.56051
1.47865,-2.13671,1.23365
1.48001,-2.24112,1.23448
1.48133,-2.35310,1.23593
1.48325,-2.46964,1.23509
1.48432,-2.60483,1.23916
1.48996,-2.70964,1.22121
1.48553,-2.92308,1.25456
1.48670,-3.10374,1.26112
1.48820,-3.30041,1.26734
1.49007,-3.51721,1.27323
1.49163,-3.76947,1.28278
1.49854,-3.98065,1.26614
1.50687,-4.20230,1.24399
1.52711,-4.26169,1.15899
1.54791,-4.31325,1.07105
1.27185,-10.61006,2.69210
1.28708,-11.63705,2.69196
1.30846,-12.77193,2.67186
1.63812,-4.38583,0.67973
1.38834,-14.96926,2.46396
1.42619,-16.96759,2.42764
1.48724,-18.78647,2.27783
1.55628,-21.74172,2.16678
1.62965,-30.01588,2.38233
1.78603,-33.05467,1.89328
1.95822,-33.16287,1.14442
2.12826,-33.11505,0.39487
2.29759,-33.06141,-0.35198
2.38466,-29.08424,-0.99267
2.63795,-33.01851,-1.84895
2.80949,-33.05320,-2.59976
1.47135,-2.14654,1.23917
1.47270,-2.24946,1.23861
1.47510,-2.35148,1.23343
1.47584,-2.47482,1.23666
1.47555,-2.61873,1.24545
1.48176,-2.71672,1.22334
1.47678,-2.93026,1.25640
1.47803,-3.10563,1.26010
1.47833,-3.30959,1.26945
1.48044,-3.51732,1.27109
1.48160,-3.76588,1.27900
1.48670,-3.99385,1.26861
1.49564,-4.19866,1.24013
1.51537,-4.26373,1.15702
1.53552,-4.32488,1.07185
1.24056,-10.65088,2.69665
1.25339,-11.67428,2.69400
1.27173,-12.81330,2.67325
1.62627,-4.38597,0.67710
1.34600,-15.01504,2.46286
1.37793,-17.04524,2.42919
1.43597,-18.78117,2.26562
1.49657,-21.76833,2.15636
1.52465,-33.10168,2.62683
1.69595,-33.05984,1.87349
1.86801,-33.16006,1.12420
2.03848,-33.13025,0.37511
2.20813,-33.07061,-0.37195
2.30551,-29.05532,-1.00929
2.54863,-33.00974,-1.86825
2.72146,-33.08833,-2.62206
1.46460,-2.14984,1.24004
1.46544,-2.25447,1.24044
1.46598,-2.36834,1.24251
1.46885,-2.47317,1.23403
1.46898,-2.61015,1.23883
1.47247,-2.72905,1.22819
1.46940,-2.91969,1.24907
1.46827,-3.11288,1.26154
1.46802,-3.31692,1.27059
1.46908,-3.53024,1.27428
1.46959,-3.77894,1.28174
1.47438,-4.00330,1.26951
1.48359,-4.19688,1.23675
1.50290,-4.26573,1.15488
1.52256,-4.33264,1.07134
1.20845,-10.66850,2.69442
1.21842,-11.69204,2.69071
1.23249,-12.85655,2.67452
1.61376,-4.38413,0.67390
1.30103,-15.05483,2.46007
1.32685,-17.10303,2.42693
1.43425,-21.71527,2.13650
1.42867,-33.10065,2.60524
1.60023,-33.06480,1.85239
1.77222,-33.15504,1.10259
1.94291,-33.11923,0.35360
2.11308,-33.08160,-0.39324
2.14529,-24.12290,-0.88391
2.45428,-33.02273,-1.88998
2.62750,-33.11527,-2.64510
1.45808,-2.15149,1.23978
1.45863,-2.25615,1.24008
1.46164,-2.34988,1.22932
1.46076,-2.48003,1.23651
1.45988,-2.62229,1.24401
1.46391,-2.73434,1.22925
1.45953,-2.93214,1.25350
1.45791,-3.12549,1.26555
1.45855,-3.31516,1.26762
1.45781,-3.54130,1.27667
1.45893,-3.77530,1.27781
1.45742,-4.07065,1.29198
1.46837,-4.23843,1.24841
1.49118,-4.25631,1.14906
1.50968,-4.33846,1.07024
1.17548,-10.69953,2.69582
1.18206,-11.73491,2.69363
1.19299,-12.89968,2.67572
1.60118,-4.38421,0.67109
1.25509,-15.11614,2.46102
1.27439,-17.19624,2.43002
1.31973,-19.08148,2.28013
1.39945,-20.19261,1.95990
1.33256,-33.10929,2.58446
1.50459,-33.05749,1.83052
1.67638,-33.17972,1.08211
1.84739,-33.10793,0.33209
2.01785,-33.07631,-0.41446
2.07544,-24.07146,-0.89781
2.35978,-33.03145,-1.91153
2.53325,-33.13594,-2.66775
1.45222,-2.14664,1.23486
1.45193,-2.25453,1.23738
1.45179,-2.36840,1.23930
1.45267,-2.48347,1.23680
1.45203,-2.62059,1.24117
1.45213,-2.76241,1.24238
1.44951,-2.94106,1.25594
1.44830,-3.12554,1.26335
1.44763,-3.32247,1.26856
1.44780,-3.53218,1.27027
1.44618,-3.78831,1.28030
1.44461,-4.07445,1.29049
1.45450,-4.24980,1.24934
1.47788,-4.26017,1.14729
1.49580,-4.34809,1.07003
1.14099,-10.72281,2.69447
1.14432,-11.76223,2.69198
1.15185,-12.92716,2.67264
1.58780,-4.38623,0.66843
1.20633,-15.17540,2.46068
1.21986,-17.24786,2.42567
1.26145,-19.06984,2.26511
1.33716,-20.21078,1.94756
1.23141,-33.08781,2.55928
1.40332,-33.06791,1.80784
1.57500,-33.18814,1.05910
1.74644,-33.16036,0.30964
1.91724,-33.07874,-0.43763
2.00202,-24.02778,-0.91327
2.25949,-33.01788,-1.93382
2.43256,-33.11243,-2.68900
1.44021,-2.14831,1.23323
1.43985,-2.25292,1.23340
1.43909,-2.36676,1.23520
1.43934,-2.48181,1.23259
1.43703,-2.62582,1.24075
1.43617,-2.76946,1.24259
1.43324,-2.94287,1.25306
1.43104,-3.12737,1.26019
1.42757,-3.34066,1.27247
1.42724,-3.54506,1.27118
1.42500,-3.79391,1.27765
1.41959,-4.10626,1.29704
1.43181,-4.24418,1.24194
1.45501,-4.25640,1.14063
1.47098,-4.36535,1.06955
1.07830,-10.78070,2.69620
1.07699,-11.80885,2.68820
1.07624,-13.01499,2.67539
1.56456,-4.37841,0.66132
1.11870,-15.28374,2.46001
1.11859,-17.43567,2.43183
1.14737,-19.38120,2.28042
0.87869,-33.08177,3.26932
1.13057,-29.45488,2.21942
1.28363,-29.45674,1.55202
1.51580,-22.56781,0.63150
1.56693,-33.16233,0.26739
1.73854,-33.07468,-0.47969
1.87391,-24.33156,-0.95341
1.99771,-24.10538,-1.49018
2.25493,-33.12626,-2.73197
1.43145,-2.16132,1.24072
1.43214,-2.25787,1.23505
1.43055,-2.37515,1.23877
1.43025,-2.49202,1.23690
1.42731,-2.63791,1.24570
1.42766,-2.76944,1.24060
1.42355,-2.94817,1.25363
1.42039,-3.13632,1.26223
1.41731,-3.34063,1.27006
1.41522,-3.55603,1.27327
1.41264,-3.80129,1.27785
1.41006,-4.07258,1.28164
1.41864,-4.24602,1.23954
1.44244,-4.25066,1.13575
1.45722,-4.37105,1.06810
1.04300,-10.80950,2.69615
1.03810,-11.84751,2.68912
1.03199,-13.08700,2.68188
1.55110,-4.38228,0.65898
1.06862,-15.35050,2.46056
1.06229,-17.50265,2.42933
1.09410,-19.20647,2.24426
0.77664,-33.09925,3.24731
1.04605,-29.22732,2.17978
1.19406,-29.43439,1.52957
1.44793,-22.50755,0.61320
1.46616,-33.13987,0.24335
1.63803,-33.07620,-0.50335
1.80017,-24.30322,-0.96984
1.92433,-24.02714,-1.50302
2.15482,-33.12175,-2.75520
1.42709,-2.15642,1.23611
1.42594,-2.26281,1.23705
1.42410,-2.38017,1.24059
1.42454,-2.49029,1.23448
1.42173,-2.63269,1.24128
1.42081,-2.77116,1.23997
1.41584,-2.95346,1.25466
1.41290,-3.13629,1.26045
1.40954,-3.33878,1.26736
1.40654,-3.55782,1.27204
1.40375,-3.79939,1.27497
1.40227,-4.05197,1.27175
1.40869,-4.24408,1.23650
1.43202,-4.25440,1.13457
1.44582,-4.38439,1.06957
1.01511,-10.83633,2.69724
1.00713,-11.88612,2.69185
0.99620,-13.16091,2.69076
1.54088,-4.38025,0.65615
1.02970,-15.39554,2.45969
1.00998,-17.74545,2.45579
1.05075,-19.14074,2.22512
1.63172,-4.39690,0.26029
0.97707,-29.20491,2.16152
1.12367,-29.45385,1.51414
1.39383,-22.55312,0.60217
1.38746,-33.15928,0.22500
1.61669,-24.21226,-0.43078
1.73719,-29.18410,-1.14490
1.86822,-24.12254,-1.52176
2.03634,-28.73080,-2.42912
1.41851,-2.16777,1.24245
1.41790,-2.26938,1.23977
1.41731,-2.37675,1.23676
1.41587,-2.49706,1.23674
1.41290,-2.63782,1.24230
1.41183,-2.77460,1.23984
1.40722,-2.94984,1.25073
1.40305,-3.13801,1.25904
1.40012,-3.33143,1.26170
1.39422,-3.57057,1.27488
1.39076,-3.81225,1.27734
1.38948,-4.05560,1.27021
1.39603,-4.24020,1.23214
1.41918,-4.25239,1.13090
1.43183,-4.39193,1.06866
0.97977,-10.86108,2.69606
0.96846,-11.91487,2.69029
0.95171,-13.22293,2.69489
1.52694,-4.39188,0.65533
0.97961,-15.44824,2.45769
0.99943,-18.95974,2.18859
1.61794,-4.41268,0.25882
0.88622,-29.25184,2.14427
0.94323,-33.05194,1.69850
1.32605,-22.50645,0.58440
1.28672,-33.14424,0.20104
1.54370,-24.15949,-0.44753
1.66791,-24.63180,-1.01191
1.79524,-24.05786,-1.53535
1.94963,-28.73584,-2.45004
1.40706,-2.16111,1.23498
1.40528,-2.26592,1.23449
1.40296,-2.37995,1.23561
1.40085,-2.50029,1.23534
1.39683,-2.64282,1.24161
1.39376,-2.78842,1.24351
1.38868,-2.96027,1.25206
1.38394,-3.14495,1.25816
1.37905,-3.34570,1.26363
1.37310,-3.57397,1.27153
1.36746,-3.82308,1.27649
1.35966,-4.11697,1.28729
1.37149,-4.23987,1.22635
1.39480,-4.25015,1.12451
1.40471,-4.41263,1.06880
0.91314,-10.90069,2.69186
0.89382,-11.98372,2.69076
0.86523,-13.36029,2.70689
1.50170,-4.39349,0.64978
0.88367,-15.55523,2.45498
0.89517,-18.83921,2.14783
1.59248,-4.42225,0.25391
0.97069,-22.23951,1.55404
1.07277,-22.69216,1.07597
1.19024,-22.75231,0.56195
1.19786,-28.16467,0.10490
1.40550,-24.13939,-0.48005
1.53569,-23.75623,-1.01452
1.65434,-24.80647,-1.61124
1.78584,-28.83297,-2.49681
1.40145,-2.15939,1.23246
1.39794,-2.27244,1.23737
1.39590,-2.38320,1.23617
1.39214,-2.51211,1.24080
1.38831,-2.65134,1.24476
1.38640,-2.78654,1.24077
1.38060,-2.96013,1.25015
1.37442,-3.15199,1.25953
1.36947,-3.34918,1.26309
1.36314,-3.57563,1.26999
1.35579,-3.83400,1.27838
1.34764,-4.12424,1.28737
1.36051,-4.23401,1.22169
1.38342,-4.24805,1.12117
1.39172,-4.42390,1.06930
0.87986,-10.94061,2.69551
0.85900,-12.00833,2.68905
0.82334,-13.43371,2.71432
1.49180,-4.36388,0.64128
0.83665,-15.62924,2.45762
0.80960,-17.64179,2.39233
0.84167,-18.88186,2.14105
1.58067,-4.42202,0.25111
0.62181,-29.65233,2.11691
1.01337,-22.62711,1.05785
1.12519,-22.87301,0.55128
1.12290,-28.11121,0.08634
1.34064,-24.12412,-0.49531
1.47180,-23.75096,-1.02955
1.58762,-24.81513,-1.62763
1.70843,-28.85334,-2.51695
1.39584,-2.15765,1.22994
1.39231,-2.26901,1.23373
1.38826,-2.38980,1.23882
1.38555,-2.51028,1.23817
1.38080,-2.65293,1.24401
1.37853,-2.78814,1.23990
1.37128,-2.96884,1.25268
1.36558,-3.15361,1.25834
1.35734,-3.37258,1.27144
1.35338,-3.57544,1.26768
1.34470,-3.83935,1.27808
1.33781,-4.11093,1.27992
1.34917,-4.23189,1.21832
1.37188,-4.24781,1.11844
1.37971,-4.42365,1.06645
0.84750,-10.96696,2.69553
0.82312,-12.04447,2.69010
0.78017,-13.51871,2.72417
0.81743,-14.04644,2.50863
0.79034,-15.68540,2.45715
0.75758,-17.70793,2.39071
0.78958,-18.89264,2.13029
1.56904,-4.41778,0.24791
0.85970,-21.99994,1.50705
0.96900,-22.15876,1.01784
1.06849,-22.70380,0.53126
1.18590,-22.73553,0.02004
1.27414,-24.19263,-0.51172
1.40677,-23.82146,-1.04736
1.52208,-24.70181,-1.63687
1.63091,-28.87349,-2.53714
1.38806,-2.16565,1.23406
1.38513,-2.27217,1.23434
1.38018,-2.39637,1.24136
